Contents: [ZoneTransfer]  ZoneId=3  ReferrerUrl=C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3.zip  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_windows.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.604","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.033
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_windows.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=6CD902E06C1FCD6A4DE0F0E0230A7F9228AC5B40,MD5=49AF6A9EB4C926FBEC298D59C40ED0CD,SHA256=F50F86D442947F0224C5852D32E66B045DCA0AA03ABA1775A1379C20B1DA1215,IMPHASH=00000000000000000000000000000000
Contents: package main  var shell = "cmd.exe"  var shellParam = "/c"
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_windows.go"
"Jul 16, 2024 @ 18:19:22.597","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.033
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_windows.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=D59FC84CDD5217C6CF74785703655F78DA6B582B,MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_windows.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.576","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.033
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_windows.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_windows.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.558","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.033
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_windows.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=6CD902E06C1FCD6A4DE0F0E0230A7F9228AC5B40,MD5=49AF6A9EB4C926FBEC298D59C40ED0CD,SHA256=F50F86D442947F0224C5852D32E66B045DCA0AA03ABA1775A1379C20B1DA1215,IMPHASH=00000000000000000000000000000000
Contents: package main  var shell = "cmd.exe"  var shellParam = "/c"
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_windows.go"
"Jul 16, 2024 @ 18:19:22.526","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.010
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_windows.go
CreationUtcTime: 2024-07-16 12:39:55.010
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_windows.go"
"Jul 16, 2024 @ 18:19:22.511","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.010
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_unix.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=E93D1A434B59A42820732197B71B86D06DFCC038,MD5=945082ECF1E638025DA201AD4A68A73A,SHA256=BDD25DDAD86AE69B59E5B113DCAAE19D4FEFE3C65E9F56276F869E0A05D0D349,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  ReferrerUrl=C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3.zip  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_unix.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.495","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.010
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_unix.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=E3B99E1C40B9FC8F0EDBFD1A778FA43D5DFBFA4B,MD5=FE8A78B1DB37F728493D05CFD524F624,SHA256=3B099B1C617737F8FEB9D5FB5A595E4EDE77BEFA2294DDC019A88E0189FB85D3,IMPHASH=00000000000000000000000000000000
Contents: //+build !windows  package main  var shell = "sh"  var shellParam = "-c"
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_unix.go"
"Jul 16, 2024 @ 18:19:22.480","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:55.010
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_unix.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=D59FC84CDD5217C6CF74785703655F78DA6B582B,MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_unix.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.467","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.010
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_unix.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_unix.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.433","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:55.010
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_unix.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=E3B99E1C40B9FC8F0EDBFD1A778FA43D5DFBFA4B,MD5=FE8A78B1DB37F728493D05CFD524F624,SHA256=3B099B1C617737F8FEB9D5FB5A595E4EDE77BEFA2294DDC019A88E0189FB85D3,IMPHASH=00000000000000000000000000000000
Contents: //+build !windows  package main  var shell = "sh"  var shellParam = "-c"
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_unix.go"
"Jul 16, 2024 @ 18:19:22.413","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:54.987
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage_unix.go
CreationUtcTime: 2024-07-16 12:39:54.987
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage_unix.go"
"Jul 16, 2024 @ 18:19:22.386","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:54.987
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=E93D1A434B59A42820732197B71B86D06DFCC038,MD5=945082ECF1E638025DA201AD4A68A73A,SHA256=BDD25DDAD86AE69B59E5B113DCAAE19D4FEFE3C65E9F56276F869E0A05D0D349,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  ReferrerUrl=C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3.zip  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.365","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:54.987
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=10CD004B606D0C0F5903D86D8A2685D0FA0E583F,MD5=FDFCD4FCC7BCE6301300420BE9C611A3,SHA256=59AC771DCCC04D2A369267EC86CE12E71C781B6DF2FFE3394C5B3F7ADB7CB452,IMPHASH=00000000000000000000000000000000
Contents: package main  import ( 	"errors" 	"log" 	"os" 	"os/exec" 	"strings" 	"time"  	"github.com/spf13/cobra" )  func init() { 	stageCmd := &cobra.Command{ 		Use:                "stage", 		Short:              "Run ransomware simulator via cmd /c", 		Run:                stage, 		DisableFlagParsing: true, 		Hidden:             true, 	} 	rootCmd.AddCommand(stageCmd) }  func stage(cmd *cobra.Command, args []string) { 	log.Printf("Executing command via shell: %s", strings.Join(args, " ")) 	// it takes some time to startup Winword.exe 	time.Sleep(5 * time.Second) 	stagedCommand := exec.Command(shell, shellParam, strings.Join(args, " ")) 	stagedCommand.Stdout = os.Stdout 	stagedCommand.Stderr = os.Stderr 	if err := stagedCommand.Run(); err != nil { 		var exitErr *exec.ExitError 		if errors.As(err, &exitErr) { 			os.Exit(exitErr.ExitCode()) 		} 		log.Fatal("Could not run staged command:", err) 	} } 
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage.go"
"Jul 16, 2024 @ 18:19:22.339","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:54.987
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=D59FC84CDD5217C6CF74785703655F78DA6B582B,MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.323","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:54.987
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.293","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:54.987
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=10CD004B606D0C0F5903D86D8A2685D0FA0E583F,MD5=FDFCD4FCC7BCE6301300420BE9C611A3,SHA256=59AC771DCCC04D2A369267EC86CE12E71C781B6DF2FFE3394C5B3F7ADB7CB452,IMPHASH=00000000000000000000000000000000
Contents: package main  import ( 	"errors" 	"log" 	"os" 	"os/exec" 	"strings" 	"time"  	"github.com/spf13/cobra" )  func init() { 	stageCmd := &cobra.Command{ 		Use:                "stage", 		Short:              "Run ransomware simulator via cmd /c", 		Run:                stage, 		DisableFlagParsing: true, 		Hidden:             true, 	} 	rootCmd.AddCommand(stageCmd) }  func stage(cmd *cobra.Command, args []string) { 	log.Printf("Executing command via shell: %s", strings.Join(args, " ")) 	// it takes some time to startup Winword.exe 	time.Sleep(5 * time.Second) 	stagedCommand := exec.Command(shell, shellParam, strings.Join(args, " ")) 	stagedCommand.Stdout = os.Stdout 	stagedCommand.Stderr = os.Stderr 	if err := stagedCommand.Run(); err != nil { 		var exitErr *exec.ExitError 		if errors.As(err, &exitErr) { 			os.Exit(exitErr.ExitCode()) 		} 		log.Fatal("Could not run staged command:", err) 	} } 
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage.go"
"Jul 16, 2024 @ 18:19:22.245","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:54.963
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\stage.go
CreationUtcTime: 2024-07-16 12:39:54.963
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\stage.go"
"Jul 16, 2024 @ 18:19:22.214","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:54.963
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\simulation.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=E93D1A434B59A42820732197B71B86D06DFCC038,MD5=945082ECF1E638025DA201AD4A68A73A,SHA256=BDD25DDAD86AE69B59E5B113DCAAE19D4FEFE3C65E9F56276F869E0A05D0D349,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  ReferrerUrl=C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3.zip  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\simulation.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.200","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:54.963
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\simulation.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=EBA199326E285DD7106BB59FA3F44D9AD53C6EF3,MD5=9D4B5DA705E6FBADF7931DD35AF8B3EC,SHA256=1D123F6808D6A73ED954F02083ACE4A69C72A11229357EC71CC33AF57C33F852,IMPHASH=00000000000000000000000000000000
Contents: -
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\simulation.go"
"Jul 16, 2024 @ 18:19:22.182","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:54.963
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\simulation.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=D59FC84CDD5217C6CF74785703655F78DA6B582B,MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\simulation.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.137","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:54.963
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\simulation.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\simulation.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:22.053","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:54.963
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\simulation.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=EBA199326E285DD7106BB59FA3F44D9AD53C6EF3,MD5=9D4B5DA705E6FBADF7931DD35AF8B3EC,SHA256=1D123F6808D6A73ED954F02083ACE4A69C72A11229357EC71CC33AF57C33F852,IMPHASH=00000000000000000000000000000000
Contents: -
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\simulation.go"
"Jul 16, 2024 @ 18:19:22.013","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:54.963
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\simulation.go
CreationUtcTime: 2024-07-16 12:39:54.963
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\simulation.go"
"Jul 16, 2024 @ 18:19:21.997","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:54.939
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\main.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=E93D1A434B59A42820732197B71B86D06DFCC038,MD5=945082ECF1E638025DA201AD4A68A73A,SHA256=BDD25DDAD86AE69B59E5B113DCAAE19D4FEFE3C65E9F56276F869E0A05D0D349,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  ReferrerUrl=C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3.zip  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\main.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:21.988","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: -
UtcTime: 2024-07-16 12:39:54.939
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\main.go
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=279F1642EF006A17FEA19A90FF80BAA2360998AD,MD5=7A145225DD7A27CACCCE27E6298305A4,SHA256=A6C77924F0A0429ACD31D32741074453EA08697FB836A1387A3538EE4EECAF08,IMPHASH=00000000000000000000000000000000
Contents: package main  import ( 	_ "embed" 	"fmt" 	"log" 	"os"  	"github.com/spf13/cobra" )  // rootCmd represents the base command when called without any subcommands var rootCmd = &cobra.Command{ 	Use:     "ransomware-simulator { run | cleanup }", 	Example: "ransomware-simulator run", 	Short:   "Ransomware Simulator", }  //go:embed ascii-art.txt var asciiArt string  func main() { 	rootCmd.CompletionOptions.DisableDefaultCmd = true 	if err := rootCmd.Execute(); err != nil { 		fmt.Println(asciiArt) 		log.Print(err) 		os.Exit(1) 	} } 
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\main.go"
"Jul 16, 2024 @ 18:19:21.953","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 15: FileCreateStreamHash.",""File stream created:
RuleName: technique_id=T1189,technique_name=Drive-by Compromise
UtcTime: 2024-07-16 12:39:54.939
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\main.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
Hash: SHA1=D59FC84CDD5217C6CF74785703655F78DA6B582B,MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000
Contents: [ZoneTransfer]  ZoneId=3  
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\main.go:Zone.Identifier"
"Jul 16, 2024 @ 18:19:21.932","Windows-10-Home-Edition-Vulnerable-OS","Sysmon - Event 11: FileCreate.",""File created:
RuleName: -
UtcTime: 2024-07-16 12:39:54.939
ProcessGuid: {e2220e9d-6760-6696-8000-000000002600}
ProcessId: 4424
Image: C:\Windows\Explorer.EXE
TargetFilename: C:\Users\compromised-windows\Downloads\ransomware-simulator-1.0.3\ransomware-simulator-1.0.3\cmd\main.go:Zone.Identifier
CreationUtcTime: 2022-05-15 21:35:36.000
User: WINDOWS-11-VULN\compromised-windows"","C:\\Users\\compromised-windows\\Downloads\\ransomware-simulator-1.0.3\\ransomware-simulator-1.0.3\\cmd\\main.go:Zone.Identifier"
